timestamp,user,role,device_id,device_trust,country,lat,lon,resource,action,result,mfa,is_anomaly
2025-10-14 04:37:38,user032,admin,device085,untrusted,SG,1.35,103.82,email,login,success,false,1
2025-10-15 06:39:32,user026,employee,device065,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-15 10:44:07,user016,admin,device035,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-15 03:40:28,user035,employee,device069,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-14 21:44:49,user005,employee,device039,trusted,SG,1.35,103.82,email,logout,success,false,0
2025-10-15 03:36:14,user043,employee,device051,untrusted,SG,1.35,103.82,vpn,login,success,false,1
2025-10-14 13:27:43,user022,employee,device092,trusted,IN,19.07,72.87,hr_portal,access,failure,true,0
2025-10-14 19:14:18,user045,employee,device069,trusted,UK,51.5,-0.12,email,access,success,true,0
2025-10-14 18:03:29,user030,contractor,device081,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-15 08:09:16,user047,admin,device007,untrusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-14 21:36:10,user003,employee,device085,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-15 02:07:30,user043,employee,device022,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-15 02:13:57,user048,admin,device050,trusted,DE,52.52,13.4,dev_repo,login,success,true,0
2025-10-15 08:24:10,user006,contractor,device034,trusted,UK,51.5,-0.12,email,login,success,true,0
2025-10-14 20:47:10,user012,employee,device012,trusted,SG,1.35,103.82,vpn,logout,success,false,0
2025-10-14 13:22:21,user044,contractor,device064,untrusted,IN,19.07,72.87,finance_app,access,success,false,0
2025-10-14 17:15:44,user001,employee,device056,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-15 00:44:10,user047,employee,device058,untrusted,DE,52.52,13.4,vpn,logout,success,false,0
2025-10-14 15:22:54,user024,employee,device058,trusted,UK,51.5,-0.12,dev_repo,login,success,true,0
2025-10-14 22:56:32,user042,employee,device033,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-14 23:58:12,user038,employee,device085,trusted,IN,19.07,72.87,email,access,success,true,0
2025-10-15 09:43:16,user006,employee,device052,trusted,DE,52.52,13.4,finance_app,login,failure,false,0
2025-10-15 07:29:23,user020,employee,device094,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-14 15:45:51,user015,employee,device007,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-14 22:32:32,user038,employee,device078,trusted,UK,51.5,-0.12,dev_repo,login,success,true,0
2025-10-14 14:36:18,user008,employee,device079,trusted,US,37.77,-122.41,email,login,success,true,0
2025-10-15 05:23:55,user044,contractor,device046,untrusted,SG,1.35,103.82,hr_portal,login,success,true,0
2025-10-15 12:30:04,user032,employee,device087,trusted,IN,19.07,72.87,dev_repo,access,success,true,0
2025-10-15 00:20:32,user010,employee,device047,trusted,DE,52.52,13.4,email,logout,success,true,0
2025-10-15 07:11:29,user029,contractor,device025,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-14 15:03:25,user005,admin,device008,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-14 17:52:38,user033,employee,device066,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-14 13:33:04,user040,employee,device061,trusted,IN,19.07,72.87,vpn,login,success,true,0
2025-10-15 01:54:45,user020,employee,device034,trusted,SG,1.35,103.82,dev_repo,logout,success,true,0
2025-10-14 21:41:43,user041,admin,device076,untrusted,DE,52.52,13.4,vpn,access,success,true,0
2025-10-15 05:53:26,user021,employee,device023,trusted,UK,51.5,-0.12,email,login,success,true,0
2025-10-15 02:05:25,user020,contractor,device031,trusted,UK,51.5,-0.12,email,login,success,true,0
2025-10-15 10:56:07,user014,admin,device018,trusted,DE,52.52,13.4,email,login,success,false,0
2025-10-15 12:22:27,user046,employee,device081,trusted,US,37.77,-122.41,vpn,login,success,false,0
2025-10-15 02:46:03,user025,contractor,device074,trusted,DE,52.52,13.4,hr_portal,logout,failure,true,0
2025-10-15 01:23:41,user021,employee,device076,trusted,SG,1.35,103.82,dev_repo,logout,success,false,0
2025-10-14 21:10:23,user033,contractor,device015,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-15 02:48:51,user009,contractor,device009,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-14 23:24:26,user021,employee,device081,trusted,DE,52.52,13.4,hr_portal,access,success,true,0
2025-10-15 02:53:34,user026,employee,device008,trusted,DE,52.52,13.4,email,login,success,true,0
2025-10-14 18:20:32,user005,employee,device018,trusted,SG,1.35,103.82,email,login,success,false,0
2025-10-14 20:11:04,user005,employee,device056,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-14 19:32:51,user026,employee,device003,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-15 12:24:56,user010,employee,device041,trusted,SG,1.35,103.82,email,login,success,true,0
2025-10-14 15:28:01,user029,employee,device100,trusted,SG,1.35,103.82,hr_portal,logout,success,true,0
2025-10-15 12:38:30,user039,contractor,device080,trusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-14 15:02:31,user006,contractor,device075,trusted,UK,51.5,-0.12,dev_repo,access,success,true,0
2025-10-15 01:18:09,user033,employee,device078,untrusted,UK,51.5,-0.12,finance_app,logout,success,false,0
2025-10-15 02:19:45,user042,employee,device074,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-15 06:12:49,user047,employee,device055,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-15 02:29:53,user042,employee,device042,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-15 01:28:11,user008,employee,device012,untrusted,UK,51.5,-0.12,hr_portal,access,success,true,0
2025-10-15 04:25:32,user006,contractor,device061,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-14 23:31:14,user050,employee,device064,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-14 18:41:38,user013,employee,device008,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-15 10:15:37,user040,contractor,device009,trusted,SG,1.35,103.82,dev_repo,logout,success,true,0
2025-10-14 22:56:30,user006,employee,device027,trusted,UK,51.5,-0.12,finance_app,login,success,true,0
2025-10-14 19:02:24,user042,employee,device003,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-15 03:27:31,user044,employee,device054,trusted,DE,52.52,13.4,dev_repo,logout,success,false,0
2025-10-14 22:54:19,user034,employee,device025,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-14 17:54:20,user012,employee,device036,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-14 23:41:51,user001,employee,device098,trusted,DE,52.52,13.4,finance_app,access,success,false,0
2025-10-15 05:57:58,user037,employee,device003,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-15 07:17:31,user047,admin,device075,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-14 21:09:18,user050,employee,device048,trusted,US,37.77,-122.41,vpn,login,success,false,0
2025-10-14 13:23:03,user019,employee,device062,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-15 00:12:59,user025,contractor,device095,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-15 02:50:22,user016,employee,device030,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-15 11:13:49,user027,employee,device095,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-15 09:13:30,user046,employee,device023,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-14 17:54:06,user021,employee,device089,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-15 09:08:53,user008,contractor,device068,trusted,DE,52.52,13.4,vpn,login,success,true,0
2025-10-15 08:08:39,user011,contractor,device029,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-15 10:41:07,user028,employee,device043,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-14 04:32:03,user036,employee,device006,untrusted,IN,19.07,72.87,vpn,access,success,false,1
2025-10-15 00:38:56,user035,employee,device026,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-14 22:36:32,user030,employee,device092,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-15 01:17:15,user040,admin,device034,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-15 10:19:28,user041,employee,device009,trusted,DE,52.52,13.4,hr_portal,access,success,true,0
2025-10-15 11:31:40,user009,employee,device057,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-14 22:36:36,user005,employee,device019,untrusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-14 15:39:25,user041,contractor,device058,trusted,US,37.77,-122.41,finance_app,login,success,false,0
2025-10-15 07:42:38,user035,admin,device029,trusted,UK,51.5,-0.12,finance_app,login,success,false,0
2025-10-14 20:30:47,user012,employee,device008,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-15 04:41:07,user006,employee,device060,trusted,SG,1.35,103.82,email,login,success,true,0
2025-10-14 15:13:50,user029,contractor,device082,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-15 12:08:16,user039,admin,device092,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-14 14:21:12,user035,employee,device042,trusted,UK,51.5,-0.12,finance_app,access,success,true,0
2025-10-15 10:48:09,user010,contractor,device011,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-14 18:55:17,user023,employee,device074,untrusted,UK,51.5,-0.12,dev_repo,login,success,true,0
2025-10-14 17:59:54,user036,employee,device063,untrusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-15 07:44:29,user035,employee,device068,trusted,DE,52.52,13.4,hr_portal,access,success,true,0
2025-10-14 19:24:46,user038,admin,device038,trusted,IN,19.07,72.87,finance_app,access,success,true,0
2025-10-15 05:24:37,user018,contractor,device032,untrusted,SG,1.35,103.82,hr_portal,logout,success,false,0
2025-10-14 16:54:35,user004,employee,device100,trusted,SG,1.35,103.82,hr_portal,access,success,false,0
2025-10-15 04:40:20,user049,employee,device046,untrusted,UK,51.5,-0.12,email,access,success,false,0
2025-10-14 18:04:05,user035,admin,device096,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-14 20:53:01,user001,employee,device086,trusted,SG,1.35,103.82,vpn,login,success,true,0
2025-10-14 19:01:02,user017,contractor,device082,untrusted,SG,1.35,103.82,dev_repo,logout,success,true,0
2025-10-15 07:02:55,user035,employee,device069,trusted,DE,52.52,13.4,finance_app,access,success,true,0
2025-10-15 04:32:49,user038,employee,device004,trusted,US,37.77,-122.41,email,access,success,false,0
2025-10-14 17:17:57,user029,contractor,device100,trusted,SG,1.35,103.82,email,login,success,false,0
2025-10-15 02:00:19,user049,contractor,device055,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-14 13:15:28,user016,employee,device001,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-14 12:52:59,user011,employee,device058,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-15 09:09:09,user001,contractor,device062,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-14 18:40:40,user023,admin,device073,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-14 20:22:41,user003,contractor,device023,trusted,DE,52.52,13.4,email,logout,success,false,0
2025-10-15 10:27:20,user048,contractor,device086,trusted,SG,1.35,103.82,dev_repo,access,success,true,0
2025-10-14 13:24:09,user030,employee,device036,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-14 14:14:15,user005,admin,device023,trusted,UK,51.5,-0.12,hr_portal,access,failure,true,0
2025-10-15 01:53:27,user007,employee,device012,trusted,SG,1.35,103.82,finance_app,login,success,true,0
2025-10-15 04:19:11,user015,employee,device082,trusted,DE,52.52,13.4,finance_app,logout,success,false,0
2025-10-15 02:19:08,user010,employee,device004,trusted,US,37.77,-122.41,vpn,access,success,false,0
2025-10-15 05:10:07,user024,employee,device079,trusted,US,37.77,-122.41,finance_app,access,success,true,0
2025-10-14 23:13:31,user004,contractor,device034,untrusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-15 05:28:07,user006,contractor,device026,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-14 20:40:32,user049,employee,device064,trusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-14 14:09:07,user046,contractor,device094,trusted,IN,19.07,72.87,finance_app,access,success,false,0
2025-10-14 17:47:49,user050,employee,device041,untrusted,SG,1.35,103.82,finance_app,login,success,false,0
2025-10-15 01:20:55,user031,employee,device026,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-14 21:03:26,user029,employee,device041,trusted,DE,52.52,13.4,vpn,logout,failure,true,0
2025-10-15 11:48:16,user031,admin,device040,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-14 15:31:56,user028,employee,device030,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-15 04:08:43,user023,employee,device090,untrusted,US,37.77,-122.41,vpn,access,success,false,1
2025-10-15 03:42:03,user003,admin,device024,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-14 16:16:58,user040,employee,device012,trusted,US,37.77,-122.41,hr_portal,logout,success,true,0
2025-10-15 08:34:43,user010,employee,device011,untrusted,SG,1.35,103.82,dev_repo,access,success,true,0
2025-10-14 23:27:40,user043,employee,device053,trusted,DE,52.52,13.4,vpn,access,success,false,0
2025-10-14 14:23:37,user023,contractor,device050,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-14 18:35:06,user011,employee,device004,trusted,IN,19.07,72.87,email,access,success,true,0
2025-10-14 21:10:23,user014,employee,device013,trusted,SG,1.35,103.82,hr_portal,access,failure,true,0
2025-10-14 02:00:08,user007,employee,device035,untrusted,IN,19.07,72.87,hr_portal,logout,failure,false,1
2025-10-15 00:47:02,user004,admin,device096,untrusted,IN,19.07,72.87,vpn,login,success,true,0
2025-10-15 04:34:45,user010,employee,device005,trusted,UK,51.5,-0.12,dev_repo,login,success,false,0
2025-10-15 07:28:08,user022,employee,device023,untrusted,UK,51.5,-0.12,email,logout,success,true,0
2025-10-14 18:01:55,user005,employee,device078,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-14 20:48:20,user033,employee,device087,trusted,UK,51.5,-0.12,email,login,success,true,0
2025-10-14 14:12:43,user038,employee,device012,trusted,DE,52.52,13.4,finance_app,login,success,false,0
2025-10-15 07:03:47,user016,employee,device022,trusted,IN,19.07,72.87,dev_repo,login,success,true,0
2025-10-15 01:59:52,user029,employee,device090,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-14 23:51:40,user046,employee,device044,trusted,SG,1.35,103.82,finance_app,login,success,true,0
2025-10-15 11:21:52,user049,employee,device048,trusted,UK,51.5,-0.12,email,access,success,false,0
2025-10-15 06:58:05,user017,employee,device073,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-14 14:03:52,user035,employee,device017,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-14 17:03:33,user046,employee,device014,trusted,US,37.77,-122.41,email,login,success,true,0
2025-10-15 07:15:23,user041,contractor,device023,untrusted,US,37.77,-122.41,email,logout,failure,true,0
2025-10-15 12:15:12,user005,contractor,device041,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-14 20:05:20,user024,contractor,device064,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-15 04:51:42,user010,employee,device077,trusted,SG,1.35,103.82,hr_portal,access,success,false,0
2025-10-14 16:04:58,user005,contractor,device070,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-15 09:09:43,user026,employee,device089,trusted,US,37.77,-122.41,dev_repo,access,failure,true,0
2025-10-15 00:00:02,user027,admin,device048,trusted,IN,19.07,72.87,email,access,success,false,0
2025-10-15 07:55:25,user037,employee,device041,untrusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-15 02:09:19,user028,employee,device081,untrusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-15 03:04:42,user006,employee,device007,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-14 22:20:20,user022,contractor,device010,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-15 06:16:51,user044,employee,device023,trusted,UK,51.5,-0.12,vpn,logout,failure,true,0
2025-10-14 12:46:08,user045,employee,device039,trusted,UK,51.5,-0.12,dev_repo,access,success,false,0
2025-10-14 02:57:42,user040,employee,device086,untrusted,DE,52.52,13.4,finance_app,access,success,false,1
2025-10-14 03:25:36,user033,employee,device090,untrusted,UK,51.5,-0.12,hr_portal,login,success,false,1
2025-10-14 20:59:39,user031,employee,device082,trusted,DE,52.52,13.4,hr_portal,logout,success,false,0
2025-10-14 21:03:54,user001,employee,device062,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-15 10:13:34,user024,employee,device032,trusted,IN,19.07,72.87,finance_app,logout,success,false,0
2025-10-14 17:06:44,user050,contractor,device084,untrusted,DE,52.52,13.4,email,login,success,true,0
2025-10-15 07:07:51,user012,contractor,device055,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-15 11:27:06,user019,employee,device052,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-14 18:33:32,user042,contractor,device098,trusted,DE,52.52,13.4,dev_repo,access,success,false,0
2025-10-15 10:18:50,user004,employee,device044,untrusted,SG,1.35,103.82,hr_portal,access,success,true,0
2025-10-14 17:09:06,user036,employee,device037,trusted,IN,19.07,72.87,finance_app,login,success,false,0
2025-10-15 05:01:06,user031,employee,device014,trusted,DE,52.52,13.4,email,logout,success,true,0
2025-10-15 00:42:43,user041,employee,device073,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-15 00:35:47,user027,employee,device066,trusted,DE,52.52,13.4,hr_portal,login,success,false,0
2025-10-15 02:00:02,user033,contractor,device030,trusted,IN,19.07,72.87,vpn,login,success,true,0
2025-10-15 07:16:31,user039,contractor,device029,untrusted,UK,51.5,-0.12,dev_repo,access,success,true,0
2025-10-15 10:09:11,user001,admin,device014,trusted,DE,52.52,13.4,finance_app,logout,success,false,0
2025-10-14 13:31:26,user035,employee,device005,untrusted,UK,51.5,-0.12,vpn,logout,success,true,0
2025-10-15 11:56:03,user031,employee,device090,trusted,US,37.77,-122.41,hr_portal,logout,success,false,0
2025-10-14 22:15:16,user011,employee,device015,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-15 00:20:49,user034,employee,device096,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-15 04:50:49,user012,contractor,device072,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-14 17:40:19,user010,contractor,device052,trusted,SG,1.35,103.82,vpn,login,success,true,0
2025-10-15 02:21:10,user008,employee,device053,trusted,DE,52.52,13.4,finance_app,access,success,true,0
2025-10-15 06:06:50,user025,contractor,device054,untrusted,IN,19.07,72.87,email,login,success,true,0
2025-10-15 12:40:42,user027,employee,device036,trusted,US,37.77,-122.41,vpn,logout,success,true,0
2025-10-14 17:38:50,user006,employee,device025,untrusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-14 20:07:18,user014,employee,device061,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-14 20:02:34,user039,employee,device069,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-15 08:38:04,user039,employee,device095,trusted,SG,1.35,103.82,dev_repo,access,success,true,0
2025-10-14 14:32:26,user030,employee,device008,trusted,US,37.77,-122.41,hr_portal,login,success,false,0
2025-10-15 01:43:44,user014,contractor,device081,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-15 08:37:07,user049,employee,device019,untrusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-15 01:30:03,user017,employee,device068,untrusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-15 06:06:20,user037,employee,device058,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-14 22:32:26,user008,employee,device007,trusted,SG,1.35,103.82,finance_app,login,success,true,0
2025-10-14 17:56:45,user012,contractor,device017,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-15 09:43:24,user044,admin,device100,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-15 07:48:15,user020,employee,device002,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-15 09:13:47,user012,employee,device084,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-14 18:48:52,user018,contractor,device013,trusted,SG,1.35,103.82,vpn,logout,success,true,0
2025-10-14 16:55:37,user038,employee,device037,untrusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-15 08:23:41,user025,employee,device010,trusted,IN,19.07,72.87,email,access,success,true,0
2025-10-15 09:21:38,user004,employee,device016,trusted,US,37.77,-122.41,dev_repo,logout,success,false,0
2025-10-15 04:21:22,user016,employee,device024,trusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-15 08:44:46,user042,employee,device084,trusted,UK,51.5,-0.12,dev_repo,access,success,true,0
2025-10-15 10:26:33,user029,employee,device046,trusted,IN,19.07,72.87,dev_repo,access,success,true,0
2025-10-14 13:52:13,user045,employee,device088,trusted,IN,19.07,72.87,email,logout,success,false,0
2025-10-15 11:40:47,user006,employee,device054,trusted,IN,19.07,72.87,email,login,success,false,0
2025-10-15 08:10:41,user013,contractor,device052,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-14 17:06:38,user041,employee,device034,trusted,US,37.77,-122.41,hr_portal,logout,success,true,0
2025-10-15 05:12:31,user027,admin,device021,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-15 03:17:13,user017,contractor,device059,trusted,IN,19.07,72.87,vpn,logout,success,false,0
2025-10-15 07:51:03,user007,employee,device050,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-15 05:57:25,user009,employee,device035,untrusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-14 20:36:06,user017,employee,device021,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-15 03:55:54,user045,employee,device053,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-15 06:37:38,user037,contractor,device037,trusted,IN,19.07,72.87,finance_app,access,success,true,0
2025-10-14 14:27:00,user048,employee,device058,trusted,IN,19.07,72.87,email,logout,failure,true,0
2025-10-15 06:33:24,user025,admin,device060,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-14 13:47:36,user008,employee,device035,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-14 14:36:44,user001,employee,device040,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-14 17:20:52,user020,employee,device032,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-15 02:03:52,user042,employee,device022,untrusted,DE,52.52,13.4,dev_repo,logout,success,true,0
2025-10-15 00:09:12,user001,employee,device061,trusted,US,37.77,-122.41,finance_app,logout,success,true,0
2025-10-15 04:19:44,user019,employee,device059,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-15 04:58:09,user036,employee,device030,trusted,DE,52.52,13.4,email,logout,success,true,0
2025-10-14 17:59:38,user042,employee,device035,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-14 17:46:19,user003,employee,device077,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-14 22:30:16,user036,contractor,device007,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-14 22:09:40,user026,employee,device040,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-15 01:41:04,user016,employee,device016,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-15 05:54:56,user021,admin,device065,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-14 12:45:12,user015,contractor,device052,trusted,US,37.77,-122.41,email,login,success,false,0
2025-10-15 00:23:50,user004,contractor,device008,untrusted,DE,52.52,13.4,finance_app,access,success,true,0
2025-10-14 22:39:34,user026,employee,device019,trusted,US,37.77,-122.41,email,access,success,false,0
2025-10-14 22:58:32,user002,admin,device081,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-14 16:30:33,user021,employee,device088,trusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-14 18:11:02,user014,admin,device024,trusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-14 19:53:56,user049,contractor,device093,trusted,US,37.77,-122.41,email,login,success,true,0
2025-10-14 23:28:30,user016,employee,device032,trusted,UK,51.5,-0.12,finance_app,login,success,true,0
2025-10-15 04:40:28,user043,employee,device037,trusted,UK,51.5,-0.12,dev_repo,logout,failure,true,0
2025-10-14 14:31:45,user010,employee,device047,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-15 05:58:56,user041,employee,device088,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-14 18:12:22,user021,employee,device061,trusted,UK,51.5,-0.12,vpn,logout,failure,true,0
2025-10-15 11:04:22,user020,employee,device027,untrusted,SG,1.35,103.82,hr_portal,login,success,true,0
2025-10-15 04:12:51,user024,employee,device072,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-14 17:15:28,user012,employee,device038,trusted,UK,51.5,-0.12,finance_app,login,success,false,0
2025-10-14 15:31:29,user002,employee,device059,trusted,UK,51.5,-0.12,vpn,login,success,false,0
2025-10-15 03:03:19,user018,employee,device006,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-15 09:49:10,user036,employee,device076,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-15 11:13:01,user049,employee,device067,trusted,DE,52.52,13.4,finance_app,login,success,true,0
2025-10-14 03:41:00,user007,employee,device093,untrusted,DE,52.52,13.4,finance_app,login,success,false,1
2025-10-14 19:44:32,user003,admin,device057,trusted,SG,1.35,103.82,hr_portal,logout,success,true,0
2025-10-14 16:12:00,user038,contractor,device026,trusted,DE,52.52,13.4,vpn,login,success,true,0
2025-10-15 10:47:34,user045,employee,device009,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-14 21:34:37,user016,contractor,device047,trusted,DE,52.52,13.4,vpn,access,success,true,0
2025-10-14 20:19:12,user011,contractor,device018,trusted,IN,19.07,72.87,email,logout,failure,true,0
2025-10-15 12:41:53,user033,employee,device066,trusted,UK,51.5,-0.12,dev_repo,access,success,true,0
2025-10-15 03:48:10,user048,employee,device002,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-15 04:11:57,user001,employee,device046,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-14 17:50:45,user025,employee,device060,untrusted,US,37.77,-122.41,hr_portal,access,success,false,0
2025-10-15 12:21:03,user012,admin,device052,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-15 01:30:48,user012,admin,device069,trusted,DE,52.52,13.4,email,logout,success,false,0
2025-10-15 08:18:17,user002,admin,device008,trusted,UK,51.5,-0.12,finance_app,access,success,false,0
2025-10-15 05:20:19,user031,contractor,device018,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-15 08:37:25,user024,employee,device031,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-14 15:14:39,user032,employee,device050,trusted,US,37.77,-122.41,finance_app,logout,success,true,0
2025-10-15 05:18:15,user017,admin,device007,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-15 01:42:19,user006,employee,device005,untrusted,UK,51.5,-0.12,email,logout,success,true,0
2025-10-14 18:46:17,user005,employee,device085,trusted,IN,19.07,72.87,dev_repo,access,success,true,0
2025-10-14 13:38:31,user003,employee,device076,trusted,UK,51.5,-0.12,vpn,logout,success,true,0
