lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly,anomaly_score,pred_is_anomaly
37.77,-122.41,6,2,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.08543668749588229,0
37.77,-122.41,7,2,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.0467122912868444,0
52.52,13.4,7,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.1360631631714906,0
19.07,72.87,7,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.15893550783909943,0
52.52,13.4,7,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.15307949841758228,0
1.35,103.82,7,2,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.12355697643535574,0
19.07,72.87,8,2,0,0,3904.344923406237,16174.50140881755,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.09530651825291603,0
19.07,72.87,8,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.10123471595168632,0
37.77,-122.41,8,2,0,0,13495.773653008306,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.09443300719141745,0
51.5,-0.12,8,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.16070787439471768,0
51.5,-0.12,9,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.07671585556089544,0
19.07,72.87,9,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.13583864279455293,0
37.77,-122.41,10,2,0,0,13495.773653008306,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.10643566349780104,0
37.77,-122.41,10,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.08373805022679037,0
52.52,13.4,10,2,0,0,9105.156011748604,17288.270908383427,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.14798856485738976,0
52.52,13.4,10,2,0,0,0.0,0.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.12057416560767209,0
52.52,13.4,11,2,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12243361836191696,0
37.77,-122.41,11,2,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.12992510214891467,0
19.07,72.87,11,2,0,0,13495.773653008306,20000.0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.0430009297990126,0
19.07,72.87,11,2,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.0014682238593125563,0
51.5,-0.12,11,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.14342935370807225,0
1.35,103.82,12,2,0,0,10847.683830031903,15398.920263452232,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.017997651185649666,0
1.35,103.82,12,2,0,0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.023787947094615847,0
1.35,103.82,13,2,0,0,0.0,0.0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.01899952602538635,0
1.35,103.82,13,2,0,0,0.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.05074333260638597,0
19.07,72.87,13,2,0,0,3904.344923406237,11244.513379409962,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.15799886230177645,0
37.77,-122.41,14,2,0,0,13495.773653008306,20000.0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.05963723310281199,0
52.52,13.4,14,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1510553459769552,0
52.52,13.4,14,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.1178180789137237,0
52.52,13.4,15,2,0,0,0.0,0.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.05072862107967735,0
1.35,103.82,15,2,0,0,9916.835913716,20000.0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-0.06753560419356541,0
19.07,72.87,15,2,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.13168532947229217,0
51.5,-0.12,16,2,0,0,7191.114210511749,6622.668497785186,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.06020600400866161,0
51.5,-0.12,17,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.07784652270864312,0
19.07,72.87,17,2,0,0,7191.114210511749,20000.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.0844823469523458,0
51.5,-0.12,17,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.10102961878373728,0
52.52,13.4,17,2,0,0,930.8785347807836,2634.56189088901,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1326474140384316,0
51.5,-0.12,17,2,0,0,930.8785347807836,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.1253841777115307,0
51.5,-0.12,17,2,0,0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.02011178625725729,0
1.35,103.82,19,2,0,0,10847.683830031903,8861.280187908977,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.12922350054126658,0
19.07,72.87,19,2,0,0,3904.344923406237,5542.445474866897,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0948408979618598,0
19.07,72.87,20,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.09667982067529579,0
51.5,-0.12,20,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.0772571132066906,0
52.52,13.4,20,2,0,0,930.8785347807836,1595.7917739099146,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.10780403551704953,0
19.07,72.87,21,2,0,0,6286.49014548584,8701.02442281777,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.05943315242037983,0
51.5,-0.12,21,2,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.11233584248430262,0
1.35,103.82,21,2,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.10750533150562785,0
19.07,72.87,21,2,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.08521368565699994,0
19.07,72.87,21,2,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.05856984378482677,0
51.5,-0.12,22,2,0,1,7191.114210511749,20000.0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.07634513715259583,0
51.5,-0.12,22,2,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.10017567342621203,0
19.07,72.87,23,2,0,1,7191.114210511749,11698.152353295209,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.09171261864258373,0
19.07,72.87,23,2,0,1,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.06819200790046975,0
51.5,-0.12,23,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.10697777411892201,0
1.35,103.82,23,2,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.09360658341091643,0
1.35,103.82,23,2,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.060438427525456695,0
52.52,13.4,23,2,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.13682055478895078,0
19.07,72.87,0,3,0,1,6286.49014548584,9469.190177300849,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.06127207802797674,0
52.52,13.4,0,3,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1696860840809205,0
52.52,13.4,1,3,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.09725332287180749,0
52.52,13.4,1,3,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.06946043872718377,0
1.35,103.82,1,3,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.09924529504321777,0
51.5,-0.12,1,3,0,1,10847.683830031903,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.07825069977327159,0
52.52,13.4,1,3,0,1,930.8785347807836,4828.764733733171,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.12230259231745255,0
37.77,-122.41,1,3,0,1,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.07792744497677406,0
37.77,-122.41,1,3,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.05307735528758217,0
37.77,-122.41,2,3,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.057775453093854345,0
52.52,13.4,2,3,0,1,9105.156011748604,20000.0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.04664023497082159,0
1.35,103.82,2,3,0,1,9916.835913716,20000.0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,-0.03634132176701299,0
51.5,-0.12,2,3,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.11523721688848615,0
1.35,103.82,3,3,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.10279162736903186,0
52.52,13.4,3,3,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.13976291145764036,0
52.52,13.4,3,3,0,1,0.0,0.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.09797047540298998,0
51.5,-0.12,3,3,0,1,930.8785347807836,2529.1794152534494,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.06855795050082414,0
51.5,-0.12,4,3,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.038426929852216296,0
51.5,-0.12,5,3,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.06300253694508817,0
51.5,-0.12,5,3,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.05748876153068039,0
37.77,-122.41,5,3,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.15234726671995658,0
19.07,72.87,5,3,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.11704269021880903,0
51.5,-0.12,6,3,0,0,7191.114210511749,10100.667638643112,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.09424063754533352,0
51.5,-0.12,6,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.10196087337794096,0
19.07,72.87,6,3,0,0,7191.114210511749,20000.0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.030419395272999528,0
37.77,-122.41,6,3,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.07628917511480615,0
37.77,-122.41,6,3,0,0,0.0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-0.018156493124779183,0
52.52,13.4,6,3,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.12783030877725265,0
37.77,-122.41,6,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.13180965044129211,0
51.5,-0.12,7,3,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.1334161848701143,0
52.52,13.4,7,3,0,0,930.8785347807836,1223.945480354573,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.0723549943426014,0
52.52,13.4,7,3,0,0,0.0,0.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.06421790096903535,0
51.5,-0.12,8,3,0,0,930.8785347807836,3275.8188907241647,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.10662512196869128,0
52.52,13.4,8,3,0,0,930.8785347807836,6059.96876168322,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1417191067882455,0
52.52,13.4,8,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.12324232376311928,0
1.35,103.82,8,3,0,0,9916.835913716,20000.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.06902155727878823,0
52.52,13.4,8,3,0,0,9916.835913716,20000.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.10494052621666716,0
1.35,103.82,8,3,0,0,9916.835913716,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.10951449780638,0
19.07,72.87,9,3,0,0,3904.344923406237,17016.51540467609,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.12110354132951257,0
37.77,-122.41,9,3,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.09480619789948053,0
1.35,103.82,9,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.08772075321585437,0
37.77,-122.41,10,3,0,0,13583.243126192969,17698.036646505494,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.09099883131799735,0
51.5,-0.12,11,3,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.08878621307979906,0
51.5,-0.12,11,3,0,0,0.0,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.05958486402665253,0
37.77,-122.41,11,3,0,0,8617.413579531496,20000.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.10594824882593368,0
52.52,13.4,11,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.11865547563321027,0
19.07,72.87,11,3,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.11856334671548763,0
19.07,72.87,11,3,0,0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.020715392383031328,1
19.07,72.87,11,3,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.06630239540794647,0
51.5,-0.12,11,3,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.11300068455215584,0
52.52,13.4,12,3,0,0,930.8785347807836,5738.292337689762,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.11827181264829467,0
19.07,72.87,12,3,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.1400298253178558,0
52.52,13.4,12,3,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.12237903116891491,0
37.77,-122.41,12,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.14315724882616387,0
1.35,103.82,12,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.1189758735536004,0
19.07,72.87,13,3,0,0,3904.344923406237,4734.133285369637,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.0245071135000966,0
1.35,103.82,13,3,0,0,3904.344923406237,7874.309089222661,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.08542456264676124,0
52.52,13.4,13,3,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.18724410149156073,0
51.5,-0.12,14,3,0,0,930.8785347807836,13351.245917174583,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.08399567752339387,0
1.35,103.82,14,3,0,0,10847.683830031903,18455.416724061844,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.11046096478695433,0
19.07,72.87,14,3,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.1574085754259798,0
19.07,72.87,14,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.09965402491428599,0
19.07,72.87,14,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.09054083095095866,0
1.35,103.82,14,3,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.1314467644747298,0
51.5,-0.12,15,3,0,0,10847.683830031903,20000.0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.08838338903992737,0
51.5,-0.12,15,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.10278376048021509,0
19.07,72.87,16,3,0,0,7191.114210511749,7955.750202164197,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.0823352384023035,0
1.35,103.82,16,3,0,0,3904.344923406237,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.09988070696298956,0
52.52,13.4,16,3,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.15339614910080168,0
52.52,13.4,16,3,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.07977129758946722,0
37.77,-122.41,16,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.12861258948262616,0
1.35,103.82,16,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.057247566030218744,0
1.35,103.82,17,3,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.04718966763231214,0
37.77,-122.41,17,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.11701446224274376,0
1.35,103.82,17,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.0873930806015949,0
37.77,-122.41,17,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.12080682987632191,0
52.52,13.4,18,3,0,0,9105.156011748604,18991.055412685386,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.18830870839476765,0
1.35,103.82,18,3,0,0,9916.835913716,20000.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.0912101785733539,0
52.52,13.4,18,3,0,0,9916.835913716,20000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.11521881488719654,0
19.07,72.87,19,3,0,0,6286.49014548584,19343.04660149489,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.1242489753476585,0
1.35,103.82,19,3,0,0,3904.344923406237,7981.625056367093,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.06631955781100884,0
51.5,-0.12,19,3,0,0,10847.683830031903,20000.0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.06493197347593016,0
52.52,13.4,19,3,0,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.17190645212137196,0
51.5,-0.12,19,3,0,0,930.8785347807836,16189.191909231016,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.08329528855075274,0
52.52,13.4,20,3,0,0,930.8785347807836,2078.8850652672586,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.09420715060001905,0
37.77,-122.41,20,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.10526537536526365,0
1.35,103.82,20,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.07989799014617549,0
19.07,72.87,20,3,0,0,3904.344923406237,17973.966399312598,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.12921003068965692,0
19.07,72.87,21,3,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.04672546247193876,0
19.07,72.87,21,3,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.06941368235165002,0
1.35,103.82,22,3,0,1,3904.344923406237,16497.232070730577,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.08749760225831849,0
37.77,-122.41,23,3,0,1,13583.243126192969,11774.542560629588,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-0.05318076526911897,0
37.77,-122.41,23,3,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.05172130900613181,0
37.77,-122.41,0,4,0,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.03704766307384033,0
19.07,72.87,0,4,0,1,13495.773653008306,20000.0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.027429293330232474,0
37.77,-122.41,0,4,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.02468440983377751,0
19.07,72.87,0,4,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.10106709522209678,0
1.35,103.82,1,4,0,1,3904.344923406237,10704.982272857922,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.024364856630268217,0
37.77,-122.41,1,4,0,1,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.10732875993826563,0
37.77,-122.41,1,4,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.029809166681650234,0
52.52,13.4,2,4,0,1,9105.156011748604,16740.838428138395,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.11375486390195821,0
19.07,72.87,2,4,0,1,6286.49014548584,14638.657518595746,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.09874549777883251,0
52.52,13.4,2,4,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.10009669791457432,0
1.35,103.82,2,4,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.09923691398924084,0
52.52,13.4,2,4,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.13658452965031692,0
19.07,72.87,3,4,0,1,6286.49014548584,8302.041277971028,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.08359237739662273,0
51.5,-0.12,3,4,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.13208963206314694,0
1.35,103.82,3,4,0,1,10847.683830031903,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.09363752108387613,0
51.5,-0.12,4,4,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.1396682632542049,0
52.52,13.4,4,4,0,1,930.8785347807836,3490.7945054279385,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.11299473948597011,0
37.77,-122.41,4,4,0,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.10831314526485863,0
37.77,-122.41,4,4,0,1,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0.0017937706597125347,0
19.07,72.87,4,4,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.024134948615030738,0
1.35,103.82,5,4,0,1,3904.344923406237,7556.796625947553,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.0893639023477204,0
